date,value
2026-01-02,561.32080078125
2026-01-05,566.7432861328125
2026-01-06,578.4755249023438
2026-01-07,578.0568237304688
2026-01-08,578.2063598632812
2026-01-09,574.5526123046875
2026-01-12,565.3085327148438
2026-01-13,544.0550537109375
2026-01-14,545.8818969726562
2026-01-15,541.7191162109375
2026-01-16,538.564453125
2026-01-20,530.8277587890625
2026-01-21,526.6649169921875
2026-01-22,531.9458618164062
2026-01-23,523.8397827148438
2026-01-26,526.4552612304688
2026-01-27,519.5172119140625
2026-01-28,520.4755859375
2026-01-29,542.7971801757812
2026-01-30,537.8656616210938
2026-02-02,554.417236328125
2026-02-03,549.7752075195312
2026-02-04,552.5704345703125
2026-02-05,550.9432373046875
2026-02-06,547.798583984375
2026-02-09,534.41162109375
2026-02-10,539.4629516601562
2026-02-11,536.5379638671875
2026-02-12,526.5551147460938
2026-02-13,517.470703125
2026-02-17,521.0346069335938
2026-02-18,527.07421875
2026-02-19,519.3674926757812
2026-02-20,525.5068969726562
2026-02-23,495.1790466308594
2026-02-24,497.1456604003906
2026-02-25,508.5161437988281
2026-02-26,513.8869018554688
2026-02-27,516.32275390625
2026-03-02,520.106201171875
2026-03-03,523.4205322265625
2026-03-04,522.0228881835938
2026-03-05,523.7598876953125
2026-03-06,521.4439086914062
2026-03-09,516.831787109375
2026-03-10,513.8369750976562
2026-03-11,503.1353759765625
2026-03-12,496.45684814453125
2026-03-13,497.13568115234375
2026-03-16,507.6276550292969
2026-03-17,505.7109375
2026-03-18,487.63201904296875
2026-03-19,490.2974548339844
2026-03-20,495.4685363769531
2026-03-23,499.5215759277344
2026-03-24,498.0740661621094
2026-03-25,501.8974914550781
2026-03-26,499.89093017578125
2026-03-27,483.4092712402344
2026-03-30,493.15252685546875
2026-03-31,498.8028259277344
2026-04-01,490.8065490722656
2026-04-02,492.5934753417969
2026-04-06,500.6396484375
2026-04-07,497.4251708984375
2026-04-08,506.25
2026-04-09,503.57000732421875
2026-04-10,498.6600036621094
2026-04-13,508.5799865722656
2026-04-14,513.1599731445312
2026-04-15,519.9600219726562
2026-04-16,518.5399780273438
2026-04-17,521.2999877929688
2026-04-20,516.6500244140625
2026-04-21,511.3500061035156
2026-04-22,510.1600036621094
2026-04-23,502.3800048828125
2026-04-24,503.010009765625
