date,value
2026-01-02,470.84320068359375
2026-01-05,470.7536315917969
2026-01-06,476.3885192871094
2026-01-07,481.3265075683594
2026-01-08,475.9902648925781
2026-01-09,477.15509033203125
2026-01-12,475.06439208984375
2026-01-13,468.5832824707031
2026-01-14,457.34332275390625
2026-01-15,454.6353759765625
2026-01-16,457.8211669921875
2026-01-20,452.5048828125
2026-01-21,442.1410217285156
2026-01-22,449.1398620605469
2026-01-23,463.8841857910156
2026-01-26,468.19500732421875
2026-01-27,478.4493103027344
2026-01-28,479.49468994140625
2026-01-29,431.57806396484375
2026-01-30,428.38232421875
2026-02-02,421.49298095703125
2026-02-03,409.3868713378906
2026-02-04,412.3536682128906
2026-02-05,391.9246520996094
2026-02-06,399.3615417480469
2026-02-09,411.76629638671875
2026-02-10,411.437744140625
2026-02-11,402.57720947265625
2026-02-12,400.05841064453125
2026-02-13,399.5407409667969
2026-02-17,395.1004943847656
2026-02-18,397.828369140625
2026-02-19,397.5988464355469
2026-02-20,396.37152099609375
2026-02-23,383.6390686035156
2026-02-24,388.1593017578125
2026-02-25,399.7342224121094
2026-02-26,400.851806640625
2026-02-27,391.8912048339844
2026-03-02,397.6886291503906
2026-03-03,403.0570068359375
2026-03-04,404.32427978515625
2026-03-05,409.79241943359375
2026-03-06,408.0761413574219
2026-03-09,408.5251770019531
2026-03-10,404.8830871582031
2026-03-11,404.0049743652344
2026-03-12,400.9914855957031
2026-03-13,394.69512939453125
2026-03-16,399.08563232421875
2026-03-17,398.5467834472656
2026-03-18,390.9432678222656
2026-03-19,388.1792297363281
2026-03-20,381.0447082519531
2026-03-23,382.1722717285156
2026-03-24,371.9344177246094
2026-03-25,370.2381286621094
2026-03-26,365.1790771484375
2026-03-27,355.9989318847656
2026-03-30,358.1842041015625
2026-03-31,369.3699951171875
2026-04-01,368.57171630859375
2026-04-02,372.6528625488281
2026-04-06,372.0741271972656
2026-04-07,371.48541259765625
2026-04-08,373.52099609375
2026-04-09,372.26373291015625
2026-04-10,370.0684814453125
2026-04-13,383.539306640625
2026-04-14,392.2604064941406
2026-04-15,410.3312683105469
2026-04-16,419.35174560546875
2026-04-17,421.87628173828125
2026-04-20,417.1664733886719
2026-04-21,423.2433166503906
2026-04-22,431.984375
2026-04-23,414.8514709472656
2026-04-24,423.7023010253906
2026-04-27,423.9018859863281
2026-04-28,428.3222961425781
2026-04-29,423.5426330566406
2026-04-30,406.8987121582031
2026-05-01,413.5443115234375
2026-05-04,412.72607421875
2026-05-05,410.4909362792969
2026-05-06,413.0653381347656
2026-05-07,419.8606262207031
2026-05-08,414.22283935546875
2026-05-11,411.7681579589844
2026-05-12,406.8887023925781
2026-05-13,404.3342590332031
2026-05-14,408.5451354980469
2026-05-15,421.0081481933594
2026-05-18,422.6246643066406
2026-05-19,416.51788330078125
2026-05-20,420.1499938964844
2026-05-21,419.0899963378906
2026-05-22,418.57000732421875
