date,value
2025-01-02,58.84000015258789
2025-01-03,60.470001220703125
2025-01-06,61.93000030517578
2025-01-07,61.29999923706055
2025-01-08,62.04999923706055
2025-01-10,61.81999969482422
2025-01-13,61.369998931884766
2025-01-14,62.2599983215332
2025-01-15,63.7400016784668
2025-01-16,65.26000213623047
2025-01-17,65.52999877929688
2025-01-21,66.0999984741211
2025-01-22,66.0
2025-01-23,67.11000061035156
2025-01-24,67.06999969482422
2025-01-27,67.16999816894531
2025-01-28,68.43000030517578
2025-01-29,70.08000183105469
2025-01-30,71.37999725341797
2025-01-31,71.06999969482422
2025-02-03,70.68000030517578
2025-02-04,73.79000091552734
2025-02-05,75.47000122070312
2025-02-06,67.12000274658203
2025-02-07,66.27999877929688
2025-02-10,65.05000305175781
2025-02-11,66.05000305175781
2025-02-12,64.19999694824219
2025-02-13,65.52999877929688
2025-02-14,66.75
2025-02-18,66.0999984741211
2025-02-19,63.63999938964844
2025-02-20,62.81999969482422
2025-02-21,62.5099983215332
2025-02-24,61.06999969482422
2025-02-25,59.400001525878906
2025-02-26,59.779998779296875
2025-02-27,60.43000030517578
2025-02-28,63.63999938964844
2025-03-03,62.18000030517578
2025-03-04,62.65999984741211
2025-03-05,63.310001373291016
2025-03-06,58.56999969482422
2025-03-07,57.16999816894531
2025-03-10,53.77000045776367
2025-03-11,54.75
2025-03-12,56.86000061035156
2025-03-13,55.72999954223633
2025-03-14,56.5099983215332
2025-03-17,56.970001220703125
2025-03-18,55.97999954223633
2025-03-19,58.099998474121094
2025-03-20,57.91999816894531
2025-03-21,61.15999984741211
2025-03-24,61.18000030517578
2025-03-25,62.0099983215332
2025-03-26,60.36000061035156
2025-03-27,59.5
2025-03-28,59.06999969482422
2025-03-31,58.290000915527344
2025-04-01,60.9900016784668
2025-04-02,61.61000061035156
2025-04-03,58.220001220703125
2025-04-04,52.959999084472656
2025-04-07,52.529998779296875
2025-04-08,51.220001220703125
2025-04-09,57.310001373291016
2025-04-10,56.119998931884766
2025-04-11,57.2599983215332
2025-04-14,56.90999984741211
2025-04-15,58.880001068115234
2025-04-16,59.09000015258789
2025-04-17,59.709999084472656
2025-04-21,59.90999984741211
2025-04-22,62.150001525878906
2025-04-23,63.47999954223633
2025-04-24,65.69000244140625
2025-04-25,66.58000183105469
2025-04-28,66.43000030517578
2025-04-29,66.4000015258789
2025-04-30,67.05000305175781
2025-05-01,69.0
2025-05-02,74.08999633789062
2025-05-05,71.81999969482422
2025-05-06,70.7699966430664
2025-05-07,70.44000244140625
2025-05-08,70.05000305175781
2025-05-09,71.87999725341797
2025-05-12,73.48999786376953
2025-05-13,77.0199966430664
2025-05-14,79.44999694824219
2025-05-15,80.7699966430664
2025-05-16,81.2699966430664
2025-05-19,81.20999908447266
2025-05-20,81.70999908447266
2025-05-21,81.16000366210938
2025-05-22,81.80999755859375
2025-05-23,82.26000213623047
2025-05-27,85.43000030517578
2025-05-28,84.63999938964844
2025-05-29,84.79000091552734
2025-05-30,86.9800033569336
2025-06-02,89.94999694824219
2025-06-03,89.94999694824219
2025-06-04,91.06999969482422
2025-06-05,94.19999694824219
2025-06-06,95.80000305175781
2025-06-09,93.41999816894531
2025-06-10,93.72000122070312
2025-06-11,96.16999816894531
2025-06-12,95.11000061035156
2025-06-13,97.16999816894531
2025-06-16,100.44000244140625
2025-06-17,101.12000274658203
2025-06-18,102.6500015258789
2025-06-20,102.08999633789062
2025-06-23,103.48999786376953
2025-06-24,104.77999877929688
2025-06-25,102.83999633789062
2025-06-26,105.0
2025-06-27,105.58999633789062
2025-06-30,105.19999694824219
2025-07-01,100.6500015258789
2025-07-02,102.4000015258789
2025-07-03,103.58999633789062
2025-07-07,107.76000213623047
2025-07-08,104.94000244140625
2025-07-09,106.68000030517578
2025-07-10,105.02999877929688
2025-07-11,105.69000244140625
2025-07-14,111.83000183105469
2025-07-15,112.4800033569336
2025-07-16,119.0199966430664
2025-07-17,122.16999816894531
2025-07-18,124.5
2025-07-21,124.5
2025-07-22,120.19999694824219
2025-07-23,118.62999725341797
2025-07-24,118.12000274658203
2025-07-25,118.81999969482422
2025-07-28,120.95999908447266
2025-07-29,118.33000183105469
2025-07-30,124.94000244140625
2025-07-31,137.7899932861328
2025-08-01,125.02999877929688
2025-08-04,130.6999969482422
2025-08-05,127.11000061035156
2025-08-06,134.13999938964844
2025-08-07,129.6300048828125
2025-08-08,128.7100067138672
2025-08-11,130.74000549316406
2025-08-12,129.52999877929688
2025-08-13,126.77999877929688
2025-08-14,125.27999877929688
2025-08-15,117.33999633789062
2025-08-18,119.94999694824219
2025-08-19,118.27999877929688
2025-08-20,118.48999786376953
2025-08-21,114.8499984741211
2025-08-22,117.5199966430664
2025-08-25,124.80999755859375
2025-08-26,124.76000213623047
2025-08-27,122.69999694824219
2025-08-28,126.87999725341797
2025-08-29,124.58999633789062
2025-09-02,128.47000122070312
2025-09-03,133.4600067138672
2025-09-04,129.7899932861328
2025-09-05,127.69000244140625
2025-09-08,128.47000122070312
2025-09-09,131.7899932861328
2025-09-10,132.83999633789062
2025-09-11,132.9600067138672
2025-09-12,133.30999755859375
2025-09-15,137.25
2025-09-16,135.83999633789062
2025-09-17,135.3800048828125
2025-09-18,135.5399932861328
2025-09-19,135.17999267578125
2025-09-22,136.83999633789062
2025-09-23,132.22000122070312
2025-09-24,133.1300048828125
2025-09-25,132.0399932861328
2025-09-26,135.05999755859375
2025-09-29,141.55999755859375
2025-09-30,138.52000427246094
2025-10-01,134.07000732421875
2025-10-02,133.5
2025-10-03,122.69000244140625
2025-10-06,126.2699966430664
2025-10-07,124.98999786376953
2025-10-08,125.97000122070312
2025-10-09,126.43000030517578
2025-10-10,126.80000305175781
2025-10-13,128.24000549316406
2025-10-14,133.27999877929688
2025-10-15,138.55999755859375
2025-10-16,134.49000549316406
2025-10-17,132.9199981689453
2025-10-20,134.83999633789062
2025-10-21,133.16000366210938
2025-10-22,128.0
2025-10-23,129.24000549316406
2025-10-24,127.70999908447266
2025-10-27,128.49000549316406
2025-10-28,131.72000122070312
2025-10-29,133.74000549316406
2025-10-30,113.0
2025-10-31,113.72000122070312
2025-11-03,107.66000366210938
2025-11-04,104.12999725341797
2025-11-05,102.23999786376953
2025-11-06,101.27999877929688
2025-11-07,106.83999633789062
2025-11-10,105.36000061035156
2025-11-11,104.68000030517578
2025-11-12,104.33999633789062
2025-11-13,101.2699966430664
2025-11-14,102.27999877929688
2025-11-17,101.2699966430664
2025-11-18,101.7300033569336
2025-11-19,97.37000274658203
2025-11-20,91.69999694824219
2025-11-21,89.25
2025-11-24,90.58000183105469
2025-11-25,91.06999969482422
2025-11-26,92.7300033569336
2025-11-28,95.02999877929688
2025-12-01,93.79000091552734
2025-12-02,93.69999694824219
2025-12-03,92.0999984741211
2025-12-04,95.20999908447266
2025-12-05,96.27999877929688
2025-12-08,97.63999938964844
2025-12-09,99.0
2025-12-10,94.36000061035156
2025-12-11,94.33999633789062
2025-12-12,88.51000213623047
2025-12-15,86.95999908447266
2025-12-16,87.44000244140625
2025-12-17,85.91000366210938
2025-12-18,85.63999938964844
