date,value
2025-12-01,65.38999938964844
2025-12-02,64.93000030517578
2025-12-03,65.6500015258789
2025-12-04,65.69000244140625
2025-12-05,65.86000061035156
2025-12-08,63.540000915527344
2025-12-09,63.33000183105469
2025-12-10,65.79000091552734
2025-12-11,67.73999786376953
2025-12-12,67.47000122070312
2025-12-15,67.77999877929688
2025-12-16,67.12000274658203
2025-12-17,65.69000244140625
2025-12-18,65.62999725341797
2025-12-19,58.709999084472656
2025-12-22,57.220001220703125
2025-12-23,57.34000015258789
2025-12-24,60.0
