date,value
2025-01-02,88.6729965209961
2025-01-03,88.1050033569336
2025-01-06,88.17900085449219
2025-01-07,87.91899871826172
2025-01-08,87.5
2025-01-10,83.76899719238281
2025-01-13,84.02899932861328
2025-01-14,82.83999633789062
2025-01-15,84.82599639892578
2025-01-16,84.23699951171875
2025-01-17,85.80999755859375
2025-01-21,86.96800231933594
2025-01-22,95.39900207519531
2025-01-23,98.48600006103516
2025-01-24,97.75900268554688
2025-01-27,97.18900299072266
2025-01-28,97.18299865722656
2025-01-29,97.81500244140625
2025-01-30,97.3239974975586
2025-01-31,97.6760025024414
2025-02-03,97.89399719238281
2025-02-04,99.48699951171875
2025-02-05,101.11100006103516
2025-02-06,101.56800079345703
2025-02-07,101.39299774169922
2025-02-10,102.76000213623047
2025-02-11,100.80799865722656
2025-02-12,102.73100280761719
2025-02-13,104.36900329589844
2025-02-14,105.86000061035156
2025-02-18,103.58499908447266
2025-02-19,104.33300018310547
2025-02-20,102.4540023803711
2025-02-21,100.31500244140625
2025-02-24,98.84700012207031
2025-02-25,97.7239990234375
2025-02-26,99.00599670410156
2025-02-27,96.30699920654297
2025-02-28,98.05599975585938
2025-03-03,97.37000274658203
2025-03-04,97.25800323486328
2025-03-05,99.09200286865234
2025-03-06,90.63600158691406
2025-03-07,89.11100006103516
2025-03-10,86.66799926757812
2025-03-11,89.51000213623047
2025-03-12,91.96800231933594
2025-03-13,89.01699829101562
2025-03-14,91.80000305175781
2025-03-17,95.00199890136719
2025-03-18,92.99800109863281
2025-03-19,95.9489974975586
2025-03-20,95.08399963378906
2025-03-21,96.02899932861328
2025-03-24,97.1989974975586
2025-03-25,99.72799682617188
2025-03-26,97.06500244140625
2025-03-27,97.6719970703125
2025-03-28,93.38500213623047
2025-03-31,93.25299835205078
2025-04-01,92.83799743652344
2025-04-02,93.552001953125
2025-04-03,91.70500183105469
2025-04-04,85.58599853515625
2025-04-07,86.78299713134766
2025-04-08,87.04000091552734
2025-04-09,94.5469970703125
2025-04-10,92.11699676513672
2025-04-11,91.8290023803711
2025-04-14,93.12799835205078
2025-04-15,97.62799835205078
2025-04-16,96.16300201416016
2025-04-17,97.3030014038086
2025-04-21,98.79100036621094
2025-04-22,104.03399658203125
2025-04-23,104.95899963378906
2025-04-24,109.68699645996094
2025-04-25,110.15299987792969
2025-04-28,111.03800201416016
2025-04-29,112.56400299072266
2025-04-30,113.1719970703125
2025-05-01,113.34700012207031
2025-05-02,115.64900207519531
2025-05-05,113.40599822998047
2025-05-06,113.76899719238281
2025-05-07,115.54100036621094
2025-05-08,114.44300079345703
2025-05-09,114.02200317382812
2025-05-12,111.0
2025-05-13,113.84400177001953
2025-05-14,115.0989990234375
2025-05-15,117.7979965209961
2025-05-16,119.15299987792969
2025-05-19,119.16400146484375
2025-05-20,119.2020034790039
2025-05-21,119.46299743652344
2025-05-22,118.7969970703125
2025-05-23,118.53900146484375
2025-05-27,121.15699768066406
2025-05-28,120.8550033569336
2025-05-29,118.48600006103516
2025-05-30,120.7229995727539
2025-06-02,121.89800262451172
2025-06-03,121.79399871826172
2025-06-04,123.96600341796875
2025-06-05,125.052001953125
2025-06-06,124.14700317382812
2025-06-09,122.44599914550781
2025-06-10,120.36199951171875
2025-06-11,121.98799896240234
2025-06-12,121.50299835205078
2025-06-13,121.21499633789062
2025-06-16,122.53500366210938
2025-06-17,122.06700134277344
2025-06-18,122.22899627685547
2025-06-20,123.14099884033203
2025-06-23,125.35399627685547
2025-06-24,127.91100311279297
2025-06-25,127.5250015258789
2025-06-26,130.66700744628906
2025-06-27,132.31199645996094
2025-06-30,133.91299438476562
2025-07-01,129.36000061035156
2025-07-02,128.48599243164062
2025-07-03,129.71800231933594
2025-07-07,128.96200561523438
2025-07-08,127.53099822998047
2025-07-09,128.8280029296875
2025-07-10,125.05899810791016
2025-07-11,124.51100158691406
2025-07-14,126.19499969482422
2025-07-15,126.0270004272461
2025-07-16,125.03099822998047
2025-07-17,127.41699981689453
2025-07-18,120.92400360107422
2025-07-21,123.3270034790039
2025-07-22,119.00800323486328
2025-07-23,117.6780014038086
2025-07-24,118.07599639892578
2025-07-25,118.04900360107422
2025-07-28,117.45999908447266
2025-07-29,116.8740005493164
2025-07-30,118.41999816894531
2025-07-31,115.94000244140625
2025-08-01,115.86000061035156
2025-08-04,117.0989990234375
2025-08-05,114.78700256347656
2025-08-06,117.8479995727539
2025-08-07,118.03700256347656
2025-08-08,121.16400146484375
2025-08-11,121.83100128173828
2025-08-12,122.52799987792969
2025-08-13,120.44400024414062
2025-08-14,123.05599975585938
2025-08-15,123.8949966430664
2025-08-18,124.50900268554688
2025-08-19,121.41500091552734
2025-08-20,121.38600158691406
2025-08-21,120.62100219726562
2025-08-22,120.46499633789062
2025-08-25,121.80699920654297
2025-08-26,122.60900115966797
2025-08-27,122.3499984741211
2025-08-28,123.1449966430664
2025-08-29,120.82499694824219
2025-09-02,121.41100311279297
2025-09-03,122.61799621582031
2025-09-04,125.74800109863281
2025-09-05,124.38200378417969
2025-09-08,124.47599792480469
2025-09-09,126.32499694824219
2025-09-10,124.77100372314453
2025-09-11,120.3499984741211
2025-09-12,118.84400177001953
2025-09-15,120.22599792480469
2025-09-16,120.0510025024414
2025-09-17,122.8499984741211
2025-09-18,120.77799987792969
2025-09-19,122.6969985961914
2025-09-22,122.73699951171875
2025-09-23,121.84700012207031
2025-09-24,120.3949966430664
2025-09-25,120.8239974975586
2025-09-26,121.06099700927734
2025-09-29,120.64099884033203
2025-09-30,119.89199829101562
2025-10-01,117.08999633789062
