date,value
2026-01-02,1831.1895751953125
2026-01-05,1820.19140625
2026-01-06,1899.1781005859375
2026-01-07,1901.1776123046875
2026-01-08,1890.679443359375
2026-01-09,1885.6802978515625
2026-01-12,1876.6817626953125
2026-01-13,1857.68505859375
2026-01-14,1880.1812744140625
2026-01-15,1847.686767578125
2026-01-16,1816.192138671875
2026-01-19,1815.692138671875
2026-01-20,1795.1956787109375
2026-01-21,1787.1968994140625
2026-01-22,1804.194091796875
2026-01-23,1800.6947021484375
2026-01-26,1828.1900634765625
2026-01-27,1862.184326171875
2026-01-28,1817.19189453125
2026-01-29,1851.68603515625
2026-01-30,1876.1820068359375
2026-02-02,1924.6737060546875
2026-02-03,1945.1702880859375
2026-02-04,2079.6474609375
2026-02-05,2179.63037109375
2026-02-06,2197.62744140625
2026-02-09,2158.634033203125
2026-02-10,2167.632568359375
2026-02-11,2149.635498046875
2026-02-12,2140.63720703125
2026-02-13,2164.633056640625
2026-02-16,2183.6298828125
2026-02-17,2238.62060546875
2026-02-18,2267.615478515625
2026-02-19,2225.79931640625
2026-02-20,2212.800537109375
2026-02-23,2205.80126953125
2026-02-24,2200.8017578125
2026-02-25,2213.800537109375
2026-02-26,2166.8046875
2026-02-27,2200.8017578125
2026-03-02,2179.803466796875
2026-03-03,2121.808837890625
2026-03-04,2114.809326171875
2026-03-05,2075.81298828125
2026-03-06,2037.8162841796875
2026-03-09,2045.8155517578125
2026-03-10,2063.81396484375
2026-03-11,2065.813720703125
2026-03-12,2030.8170166015625
2026-03-13,2030.8170166015625
2026-03-16,2025.8173828125
2026-03-17,2012.818603515625
2026-03-18,1972.322265625
2026-03-19,1955.82373046875
2026-03-20,1950.32421875
2026-03-23,1936.825439453125
2026-03-24,1976.82177734375
2026-03-25,2053.81494140625
2026-03-26,2046.8155517578125
2026-03-27,2048.8154296875
2026-03-30,2062.81396484375
2026-03-31,2063.81396484375
2026-04-01,2106.81005859375
2026-04-02,2143.806884765625
2026-04-07,2095.81103515625
2026-04-08,2124.80859375
2026-04-09,2166.8046875
2026-04-10,2175.803955078125
2026-04-13,2169.804443359375
2026-04-14,2189.802734375
2026-04-15,2130.807861328125
2026-04-16,2122.80859375
2026-04-17,2143.806884765625
2026-04-20,2143.806884765625
2026-04-21,2081.812255859375
2026-04-22,2074.81298828125
2026-04-23,2075.81298828125
2026-04-24,2019.8179931640625
2026-04-27,2015.818359375
2026-04-28,2027.8172607421875
2026-04-29,1917.8271484375
2026-04-30,1928.326171875
2026-05-01,1900.8287353515625
2026-05-05,1856.8326416015625
2026-05-06,1874.8310546875
2026-05-07,1873.0771484375
2026-05-08,1842.8338623046875
2026-05-11,1844.333740234375
2026-05-12,1891.32958984375
2026-05-13,1885.830078125
2026-05-14,1872.5
2026-05-15,1862.5
