date,value
2026-01-02,25.8799991607666
2026-01-05,25.829999923706055
2026-01-06,25.739999771118164
2026-01-07,25.1200008392334
2026-01-08,25.25
2026-01-09,25.040000915527344
2026-01-12,25.18000030517578
2026-01-13,24.40999984741211
2026-01-14,24.09000015258789
2026-01-15,24.1200008392334
2026-01-16,24.049999237060547
2026-01-20,23.719999313354492
2026-01-21,23.68000030517578
2026-01-22,22.959999084472656
2026-01-23,23.09000015258789
2026-01-26,22.959999084472656
2026-01-27,22.600000381469727
2026-01-28,22.280000686645508
2026-01-29,22.290000915527344
2026-01-30,22.100000381469727
