date,value
2026-01-02,315.2875671386719
2026-01-05,312.0189208984375
2026-01-06,343.2857666015625
2026-01-07,339.40740966796875
2026-01-08,326.8826599121094
2026-01-09,344.9450988769531
2026-01-12,345.7247619628906
2026-01-13,337.9880065917969
2026-01-14,333.21002197265625
2026-01-15,336.4886474609375
2026-01-16,362.5976867675781
2026-01-20,364.84674072265625
2026-01-21,388.94659423828125
2026-01-22,397.41302490234375
2026-01-23,399.482177734375
2026-01-26,388.9266052246094
2026-01-27,410.0677185058594
2026-01-28,435.09722900390625
2026-01-29,435.6070251464844
2026-01-30,414.7057800292969
2026-02-02,437.61614990234375
2026-02-03,419.2638854980469
2026-02-04,379.2406921386719
2026-02-05,382.729248046875
2026-02-06,394.5242614746094
2026-02-09,383.3389587402344
2026-02-10,373.09326171875
2026-02-11,410.1676940917969
2026-02-12,413.7961730957031
2026-02-13,411.4871520996094
2026-02-17,399.61212158203125
2026-02-18,420.77325439453125
2026-02-19,417.17474365234375
2026-02-20,427.9902038574219
2026-02-23,420.7932434082031
2026-02-24,417.83447265625
2026-02-25,428.8198547363281
2026-02-26,415.385498046875
2026-02-27,412.19683837890625
2026-03-02,412.4967346191406
2026-03-03,379.52056884765625
2026-03-04,400.6016845703125
2026-03-05,396.8832702636719
2026-03-06,370.1445007324219
2026-03-09,389.1565246582031
2026-03-10,402.9407043457031
2026-03-11,418.5141906738281
2026-03-12,405.1797790527344
2026-03-13,425.9510803222656
2026-03-16,441.6144714355469
2026-03-17,461.4961242675781
2026-03-18,461.5361328125
2026-03-19,444.08343505859375
2026-03-20,422.722412109375
2026-03-23,404.1802062988281
2026-03-24,395.3639221191406
2026-03-25,381.9295654296875
2026-03-26,355.31072998046875
2026-03-27,357.07000732421875
2026-03-30,321.79998779296875
