date,value
2026-01-02,74.07006072998047
2026-01-05,73.66749572753906
2026-01-06,71.57617950439453
2026-01-07,70.24087524414062
2026-01-08,69.03321075439453
2026-01-09,69.54377746582031
2026-01-12,70.35870361328125
2026-01-13,71.85110473632812
2026-01-14,72.99984741210938
2026-01-15,72.08673858642578
2026-01-16,72.90166473388672
2026-01-20,71.7823715209961
2026-01-21,72.46965026855469
2026-01-22,71.10489654541016
2026-01-23,72.4107437133789
2026-01-26,71.9198226928711
2026-01-27,74.07987213134766
2026-01-28,74.41370391845703
2026-01-29,76.06319427490234
2026-01-30,75.63118743896484
2026-02-02,74.35479736328125
2026-02-03,76.22028350830078
2026-02-04,77.3592300415039
2026-02-05,73.27476501464844
2026-02-06,73.92278289794922
2026-02-09,76.38720703125
2026-02-10,76.48538970947266
2026-02-11,78.7730712890625
2026-02-12,76.79957580566406
2026-02-13,77.33958435058594
2026-02-17,76.52466583251953
2026-02-18,78.41960906982422
2026-02-19,78.92034912109375
2026-02-20,79.06305694580078
2026-02-23,79.25135040283203
2026-02-24,80.05406951904297
2026-02-25,81.54058837890625
2026-02-26,80.45046997070312
2026-02-27,82.75953674316406
2026-03-02,83.4631576538086
2026-03-03,81.59014129638672
2026-03-04,81.9568099975586
2026-03-05,82.19465637207031
2026-03-06,83.93883514404297
2026-03-09,84.82083892822266
2026-03-10,84.34515380859375
2026-03-11,86.61457824707031
2026-03-12,87.56594848632812
2026-03-13,88.62633514404297
2026-03-16,89.66690063476562
2026-03-17,91.14350891113281
2026-03-18,91.91649627685547
2026-03-19,90.37052154541016
2026-03-20,89.62725830078125
2026-03-23,89.89482879638672
2026-03-24,90.3011474609375
2026-03-25,91.05431365966797
2026-03-26,91.33180236816406
2026-03-27,91.34171295166016
2026-03-30,91.90658569335938
2026-03-31,92.16425323486328
2026-04-01,91.20296478271484
2026-04-02,92.26335144042969
2026-04-06,92.79850006103516
2026-04-07,93.30391693115234
2026-04-08,91.18315124511719
2026-04-09,90.27141571044922
2026-04-10,91.38134765625
2026-04-13,91.7678451538086
2026-04-14,90.53899383544922
2026-04-15,89.03264617919922
2026-04-16,90.677734375
2026-04-17,87.02088928222656
2026-04-20,87.20918273925781
2026-04-21,87.8632583618164
2026-04-22,88.685791015625
2026-04-23,88.46776580810547
2026-04-24,88.32902526855469
2026-04-27,86.12898254394531
2026-04-28,86.80286407470703
2026-04-29,88.11100769042969
2026-04-30,89.85518646240234
2026-05-01,88.18038177490234
2026-05-04,88.4578628540039
2026-05-05,88.90381622314453
2026-05-06,86.41637420654297
2026-05-07,83.48297119140625
2026-05-08,83.21540069580078
2026-05-11,84.59291076660156
2026-05-12,84.58300018310547
2026-05-13,84.1667709350586
2026-05-14,83.75054931640625
2026-05-15,84.59291076660156
2026-05-18,87.79387664794922
2026-05-19,87.66504669189453
2026-05-20,85.94068908691406
2026-05-21,86.1488037109375
2026-05-22,85.70999908447266
2026-05-26,85.02999877929688
2026-05-27,83.80999755859375
2026-05-28,83.83000183105469
2026-05-29,84.12000274658203
2026-06-01,85.41000366210938
2026-06-02,86.81999969482422
2026-06-03,86.7699966430664
2026-06-04,86.7300033569336
2026-06-05,85.4000015258789
2026-06-08,86.6500015258789
2026-06-09,85.43000030517578
2026-06-10,86.05000305175781
2026-06-11,85.8499984741211
