date,value
2026-01-02,22.21500015258789
2026-01-05,22.53499984741211
2026-01-06,22.56999969482422
2026-01-07,22.71500015258789
2026-01-08,22.565000534057617
2026-01-09,22.895000457763672
2026-01-12,22.979999542236328
2026-01-13,22.954999923706055
2026-01-14,22.940000534057617
2026-01-15,23.280000686645508
2026-01-16,23.18000030517578
2026-01-19,22.84000015258789
2026-01-20,22.93000030517578
2026-01-21,23.100000381469727
2026-01-22,23.174999237060547
2026-01-23,23.03499984741211
2026-01-26,22.96500015258789
2026-01-27,23.065000534057617
2026-01-28,23.045000076293945
2026-01-29,22.579999923706055
2026-01-30,22.670000076293945
2026-02-02,22.899999618530273
2026-02-03,22.6875
2026-02-04,22.454999923706055
2026-02-05,22.510000228881836
2026-02-06,22.68000030517578
2026-02-09,23.030000686645508
2026-02-10,23.200000762939453
2026-02-11,23.200000762939453
2026-02-12,22.93000030517578
2026-02-13,23.049999237060547
2026-02-16,22.920000076293945
2026-02-17,22.9950008392334
2026-02-18,23.295000076293945
2026-02-19,23.299999237060547
2026-02-20,23.28499984741211
2026-02-23,23.125
2026-02-24,23.31999969482422
2026-02-25,23.53499984741211
2026-02-26,23.489999771118164
2026-02-27,23.610000610351562
2026-03-02,23.469999313354492
2026-03-03,22.969999313354492
2026-03-04,23.2549991607666
2026-03-05,23.06999969482422
2026-03-09,22.520000457763672
2026-03-10,22.864999771118164
2026-03-11,22.774999618530273
2026-03-12,22.684999465942383
2026-03-13,22.600000381469727
2026-03-16,22.674999237060547
2026-03-17,22.774999618530273
2026-03-18,22.700000762939453
2026-03-19,22.200000762939453
2026-03-20,22.040000915527344
2026-03-23,22.135000228881836
2026-03-24,22.200000762939453
2026-03-25,22.469999313354492
2026-03-26,22.15999984741211
2026-03-27,21.8799991607666
2026-03-30,22.06999969482422
2026-03-31,22.125
2026-04-01,22.584999084472656
2026-04-02,22.524999618530273
2026-04-07,22.375
2026-04-08,22.954999923706055
2026-04-09,22.979999542236328
2026-04-10,23.05500030517578
2026-04-13,23.03499984741211
2026-04-14,23.2549991607666
2026-04-15,23.325000762939453
2026-04-16,23.584999084472656
2026-04-17,23.889999389648438
2026-04-20,23.854999542236328
2026-04-21,23.809999465942383
2026-04-22,23.889999389648438
2026-04-23,23.889999389648438
2026-04-24,24.075000762939453
2026-04-27,23.93000030517578
2026-04-28,23.69499969482422
2026-04-29,23.780000686645508
2026-04-30,23.8799991607666
2026-05-01,23.969999313354492
