date,value
2026-01-02,649.8535766601562
2026-01-05,658.2264404296875
2026-01-06,660.0548706054688
2026-01-07,648.1350708007812
2026-01-08,645.50732421875
2026-01-09,652.5013427734375
2026-01-12,641.4207763671875
2026-01-13,630.5501708984375
2026-01-14,614.9934692382812
2026-01-15,620.2689208984375
2026-01-16,619.7194213867188
2026-01-20,603.6032104492188
2026-01-21,612.4356689453125
2026-01-22,647.0759887695312
2026-01-23,658.1964721679688
2026-01-26,671.7847900390625
2026-01-27,672.394287109375
2026-01-28,668.1578979492188
2026-01-29,737.6784057617188
2026-01-30,715.8870849609375
2026-02-02,705.8056640625
2026-02-03,691.1082763671875
2026-02-04,668.417724609375
2026-02-05,669.63671875
2026-02-06,660.8941650390625
2026-02-09,676.640625
2026-02-10,670.1461791992188
2026-02-11,668.1179809570312
2026-02-12,649.254150390625
2026-02-13,639.2227172851562
2026-02-17,638.7431030273438
2026-02-18,642.6697387695312
2026-02-19,644.2284545898438
2026-02-20,655.09912109375
2026-02-23,636.7048950195312
2026-02-24,638.7531127929688
2026-02-25,653.1307983398438
2026-02-26,656.447998046875
2026-02-27,647.62548828125
2026-03-02,653.0009155273438
2026-03-03,654.5196533203125
2026-03-04,667.1587524414062
2026-03-05,660.0049438476562
2026-03-06,644.308349609375
2026-03-09,646.836181640625
2026-03-10,653.510498046875
2026-03-11,654.2998046875
2026-03-12,637.6340942382812
2026-03-13,613.1849975585938
2026-03-16,627.4500122070312
2026-03-17,622.6599731445312
2026-03-18,615.6799926757812
2026-03-19,606.7000122070312
2026-03-20,593.6599731445312
2026-03-23,604.0599975585938
2026-03-24,592.9199829101562
2026-03-25,594.8900146484375
2026-03-26,547.5399780273438
2026-03-27,525.719970703125
2026-03-30,536.3800048828125
2026-03-31,572.1300048828125
2026-04-01,579.22998046875
2026-04-02,574.4600219726562
2026-04-06,573.02001953125
2026-04-07,575.0499877929688
2026-04-08,612.4199829101562
2026-04-09,628.3900146484375
2026-04-10,629.8599853515625
2026-04-13,634.530029296875
2026-04-14,662.489990234375
2026-04-15,671.5800170898438
2026-04-16,676.8699951171875
2026-04-17,688.5499877929688
2026-04-20,670.9099731445312
2026-04-21,668.8400268554688
2026-04-22,674.719970703125
2026-04-23,659.1500244140625
2026-04-24,675.030029296875
2026-04-27,678.6199951171875
2026-04-28,671.3400268554688
2026-04-29,669.1199951171875
2026-04-30,611.9099731445312
