date,value
2026-01-02,55.95000076293945
2026-01-05,56.88999938964844
2026-01-06,57.25
2026-01-07,55.63999938964844
2026-01-08,56.18000030517578
2026-01-09,55.849998474121094
2026-01-12,55.189998626708984
2026-01-13,54.540000915527344
2026-01-14,52.47999954223633
2026-01-15,52.59000015258789
2026-01-16,52.970001220703125
2026-01-20,52.099998474121094
2026-01-21,52.06999969482422
2026-01-22,52.45000076293945
2026-01-23,51.720001220703125
2026-01-26,52.02000045776367
2026-01-27,52.16999816894531
2026-01-28,51.810001373291016
2026-01-29,53.08000183105469
2026-01-30,53.20000076293945
2026-02-02,54.029998779296875
2026-02-03,54.45000076293945
2026-02-04,55.380001068115234
2026-02-05,54.939998626708984
2026-02-06,56.529998779296875
