date,value
2026-01-02,188.6199493408203
2026-01-05,187.89083862304688
2026-01-06,187.0119171142578
2026-01-07,188.87962341308594
2026-01-08,184.81459045410156
2026-01-09,184.63479614257812
2026-01-12,184.71470642089844
2026-01-13,185.58364868164062
2026-01-14,182.91688537597656
2026-01-15,186.8221435546875
2026-01-16,186.0031280517578
2026-01-20,177.8530731201172
2026-01-21,183.09669494628906
2026-01-22,184.6148223876953
2026-01-23,187.44137573242188
2026-01-26,186.2428436279297
2026-01-27,188.29034423828125
2026-01-28,191.2866973876953
2026-01-29,192.27548217773438
2026-01-30,190.8971710205078
2026-02-02,185.38389587402344
2026-02-03,180.12030029296875
2026-02-04,173.97779846191406
2026-02-05,171.6706085205078
2026-02-06,185.1841278076172
2026-02-09,189.80848693847656
2026-02-10,188.31031799316406
2026-02-11,189.8184814453125
2026-02-12,186.7122802734375
2026-02-13,182.58731079101562
2026-02-17,184.7446746826172
2026-02-18,187.75099182128906
2026-02-19,187.6710968017578
2026-02-20,189.58877563476562
2026-02-23,191.31666564941406
2026-02-24,192.61508178710938
2026-02-25,195.32176208496094
2026-02-26,184.66476440429688
2026-02-27,176.97415161132812
2026-03-02,182.25770568847656
2026-03-03,179.83065795898438
2026-03-04,182.8170166015625
2026-03-05,183.1166534423828
2026-03-06,177.60337829589844
2026-03-09,182.427490234375
2026-03-10,184.544921875
2026-03-11,185.8134307861328
2026-03-12,182.9268035888672
2026-03-13,180.0401611328125
2026-03-16,183.0067138671875
2026-03-17,181.71820068359375
2026-03-18,180.1899871826172
2026-03-19,178.3521270751953
2026-03-20,172.4989471435547
2026-03-23,175.43553161621094
2026-03-24,174.99603271484375
2026-03-25,178.47198486328125
2026-03-26,171.04066467285156
2026-03-27,167.32498168945312
2026-03-30,164.97772216796875
2026-03-31,174.1969757080078
2026-04-01,175.54541015625
2026-04-02,177.18348693847656
2026-04-06,177.43319702148438
2026-04-07,177.89266967773438
2026-04-08,181.8680419921875
2026-04-09,183.69590759277344
2026-04-10,188.41041564941406
2026-04-13,189.08961486816406
2026-04-14,196.28123474121094
2026-04-15,198.63848876953125
2026-04-16,198.1190948486328
2026-04-17,201.44520568847656
2026-04-20,201.82476806640625
2026-04-21,199.64732360839844
2026-04-22,202.26426696777344
2026-04-23,199.4075927734375
2026-04-24,208.0275421142578
2026-04-27,216.3578338623047
2026-04-28,212.92184448242188
2026-04-29,209.00640869140625
2026-04-30,199.33767700195312
2026-05-01,198.21897888183594
2026-05-04,198.24893188476562
2026-05-05,196.271240234375
2026-05-06,207.5880584716797
2026-05-07,211.2537841796875
2026-05-08,214.94947814941406
2026-05-11,219.18453979492188
2026-05-12,220.52297973632812
2026-05-13,225.56710815429688
2026-05-14,235.465576171875
2026-05-15,225.05770874023438
2026-05-18,222.0612030029297
2026-05-19,220.35317993164062
2026-05-20,223.20985412597656
2026-05-21,219.25445556640625
2026-05-22,215.07933044433594
2026-05-26,214.60987854003906
2026-05-27,212.35250854492188
2026-05-28,214.00057983398438
2026-05-29,210.8942108154297
2026-06-01,224.09881591796875
2026-06-02,222.56060791015625
2026-06-03,214.5
2026-06-04,218.66000366210938
2026-06-05,209.89999389648438
