date,value
2026-01-02,57.964500427246094
2026-01-05,59.11103057861328
2026-01-06,59.62946319580078
2026-01-07,58.33338165283203
2026-01-08,58.09410858154297
2026-01-09,57.4859504699707
2026-01-12,57.117069244384766
2026-01-13,56.3892707824707
2026-01-14,57.4859504699707
2026-01-15,56.568729400634766
2026-01-16,56.7182731628418
2026-01-20,54.91373825073242
2026-01-21,55.721290588378906
2026-01-22,56.97748947143555
2026-01-23,56.44908905029297
2026-01-26,56.42914962768555
2026-01-27,55.342437744140625
2026-01-28,53.9167594909668
2026-01-29,52.949684143066406
2026-01-30,52.53095245361328
2026-02-02,52.17203903198242
2026-02-03,41.574127197265625
2026-02-04,40.90614700317383
2026-02-05,39.77956008911133
2026-02-06,40.29798889160156
2026-02-09,41.025787353515625
2026-02-10,41.36476135253906
2026-02-11,40.337867736816406
2026-02-12,38.9620361328125
2026-02-13,40.16838455200195
2026-02-17,40.68681335449219
2026-02-18,41.32488250732422
2026-02-19,41.604034423828125
2026-02-20,41.52427673339844
2026-02-23,43.917030334472656
2026-02-24,46.87806701660156
2026-02-25,47.177162170410156
2026-02-26,45.39256286621094
2026-02-27,46.07051086425781
2026-03-02,45.49226379394531
2026-03-03,46.2400016784668
2026-03-04,46.75
2026-03-05,47.63999938964844
2026-03-06,46.970001220703125
2026-03-09,46.15999984741211
2026-03-10,45.02000045776367
2026-03-11,45.56999969482422
2026-03-12,44.36000061035156
2026-03-13,44.900001525878906
2026-03-16,45.41999816894531
2026-03-17,46.130001068115234
2026-03-18,44.59000015258789
2026-03-19,44.189998626708984
2026-03-20,44.0099983215332
2026-03-23,45.4900016784668
2026-03-24,44.209999084472656
2026-03-25,44.849998474121094
2026-03-26,45.20000076293945
2026-03-27,43.59000015258789
2026-03-30,44.66999816894531
2026-03-31,45.22999954223633
2026-04-01,44.630001068115234
2026-04-02,45.34000015258789
2026-04-06,45.47999954223633
2026-04-07,44.869998931884766
2026-04-08,45.849998474121094
2026-04-09,45.97999954223633
2026-04-10,45.2400016784668
2026-04-13,47.5099983215332
2026-04-14,47.970001220703125
2026-04-15,49.56999969482422
2026-04-16,49.810001373291016
2026-04-17,50.810001373291016
2026-04-20,51.459999084472656
2026-04-21,50.880001068115234
2026-04-22,51.220001220703125
2026-04-23,49.75
2026-04-24,50.05500030517578
